Date,Open,High,Low,Close,Adj Close,Volume
2006-03-27,85.777603,89.479698,85.777603,88.978302,34.019913,2471
2006-03-28,89.479698,89.479698,86.254501,86.475800,33.063103,42663
2006-03-29,96.397202,96.397202,87.021500,87.277199,33.369511,21265
2006-03-30,90.364700,92.503403,86.529900,87.513199,33.459743,2848
2006-03-31,88.496498,88.496498,84.563301,87.852402,33.589439,37832
2006-04-03,93.412903,93.412903,83.889702,86.215202,32.963478,5380
2006-04-04,90.163101,90.163101,83.678299,83.904503,32.079994,5939
2006-04-05,85.546600,85.546600,82.596703,83.717598,32.008545,28344
2006-04-07,85.541603,86.505302,78.870003,81.829697,31.286716,23452
2006-04-10,82.596703,83.580002,78.963402,80.256401,30.685196,6712
2006-04-12,80.143402,80.630096,71.465797,73.756897,28.200167,66999
2006-04-13,73.501198,76.696899,60.502102,73.815903,28.222734,127175
2006-04-17,72.758797,88.496498,71.829597,80.192497,30.660755,138758
2006-04-18,80.138496,81.613403,74.730301,78.756897,30.111870,49151
2006-04-19,75.910301,78.358704,75.615303,77.572098,29.658876,8238
2006-04-20,82.596703,82.596703,75.713600,76.392097,29.207718,17543
2006-04-21,76.210197,76.210197,75.123596,75.158096,28.735907,4963
2006-04-24,75.708702,79.351799,73.747002,78.668404,30.078039,43080
2006-04-25,78.860199,79.445198,76.923103,79.435402,30.371290,508
2006-04-26,75.241600,77.680199,75.241600,77.680199,29.700201,4088
2006-04-27,75.910301,81.121696,75.728401,77.921097,29.792307,2797
2006-04-28,78.363602,79.056801,76.696899,78.663498,30.076157,4241
2006-05-02,78.658600,79.155197,78.653702,78.663498,30.076157,51277
2006-05-03,76.795197,78.663498,76.696899,76.716599,29.331785,1922
2006-05-04,77.188599,77.577003,76.696899,77.577003,29.660746,2136
2006-05-05,77.768700,78.663498,75.182602,76.711700,29.329916,2746
2006-05-08,75.261299,76.205299,75.123596,75.177696,28.743399,24845
2006-05-09,75.222000,79.155197,75.222000,76.928001,29.412611,140660
2006-05-10,78.658600,78.658600,75.123596,75.202301,28.752810,37415
2006-05-11,75.133499,75.713600,75.123596,75.123596,28.722717,6519
2006-05-12,75.226898,79.646797,75.222000,78.373398,29.965235,44473
2006-05-15,75.285896,78.137398,75.123596,75.123596,28.722717,1353
2006-05-16,76.696899,77.188599,75.128601,77.031197,29.452057,5848
2006-05-17,77.188599,78.466904,75.123596,75.541496,28.882502,14543
2006-05-18,75.123596,75.128601,75.123596,75.123596,28.722717,37293
2006-05-19,75.123596,75.713600,75.123596,75.708702,28.946428,90400
2006-05-22,73.747002,75.713600,71.288803,75.153198,28.734032,67508
2006-05-23,73.255402,75.708702,64.041901,70.128502,26.812895,3936
2006-05-24,65.192398,77.159103,65.192398,69.813904,26.692614,2075
2006-05-25,68.830597,73.747002,68.830597,71.780403,27.444485,6153
2006-05-26,71.387100,71.387100,68.437202,68.570000,26.217016,3671
2006-05-29,null,null,null,null,null,null
2006-05-30,69.027199,81.515099,56.716400,70.035103,26.777185,231497
2006-05-31,65.290703,69.322197,63.422501,64.199203,24.545887,8939
2006-06-01,63.923901,65.723396,57.326000,59.779400,22.856016,9794
2006-06-02,66.372299,68.633904,54.671101,61.731201,23.602274,18947
2006-06-05,59.096001,61.200199,57.030998,58.574799,22.395456,6305
2006-06-06,54.572800,57.030998,54.474499,56.991699,21.790173,8217
2006-06-07,57.148998,58.997601,49.317101,57.861900,22.122890,20248
2006-06-08,54.081200,58.997601,48.181400,58.092999,22.211246,19262
2006-06-09,55.556099,59.980900,54.081200,58.982899,22.551491,89658
2006-06-12,58.997601,58.997601,56.264099,56.996601,21.792053,559
2006-06-13,54.081200,55.064400,53.589500,54.081200,20.677376,5166
2006-06-14,56.047699,56.047699,53.107700,56.047699,21.429247,14228
2006-06-15,53.097900,54.572800,53.097900,54.218800,20.729992,4739
2006-06-16,55.079201,61.352600,54.100800,56.686901,21.673637,2370
2006-06-19,55.556099,55.556099,54.081200,54.174599,20.713089,6885
2006-06-20,54.081200,55.064400,52.709499,54.592499,20.872864,767756
2006-06-21,55.261101,56.539398,54.081200,54.725201,20.923607,3773
2006-06-22,56.529598,56.529598,54.297501,54.297501,20.760075,458
2006-06-23,56.146099,58.997601,52.704601,53.319099,20.385990,3051
2006-06-26,57.817699,58.997601,55.064400,58.009399,22.179283,298700
2006-06-27,54.277802,57.522701,54.081200,57.276901,21.899216,11655
2006-06-28,112.000000,115.989998,112.000000,112.000000,42.822018,0
2006-06-29,58.997601,61.455898,54.277802,56.539398,21.617241,95221
2006-06-30,60.747898,60.747898,55.064400,57.001499,21.793924,10556
2006-07-03,58.407600,58.506001,58.407600,58.446999,22.346592,508
2006-07-04,56.160801,58.997601,56.160801,57.252300,21.889814,40425
2006-07-05,58.702599,58.800999,57.970100,58.466599,22.354090,2593
2006-07-06,56.736000,58.604301,56.736000,58.506001,22.369154,681
2006-07-07,57.276901,58.899300,57.030998,58.594501,22.402996,9509
2006-07-10,57.080200,58.899300,56.539398,58.697701,22.442446,9356
2006-07-11,58.014301,58.899300,58.014301,58.796101,22.480070,5817
2006-07-12,58.014301,58.800999,56.082199,58.800999,22.481941,14502
2006-07-13,58.786201,58.786201,58.014301,58.014301,22.181156,20
2006-07-14,58.014301,58.800999,57.522701,58.407600,22.331532,5451
2006-07-17,58.210999,58.442101,54.577702,56.996601,21.792053,2319
2006-07-18,57.522701,58.800999,56.047699,56.146099,21.466867,7861
2006-07-19,56.047699,57.021198,52.625900,52.625900,20.120960,7048
2006-07-20,50.747799,53.486301,50.147999,51.259102,19.598379,7038
2006-07-21,50.246300,50.246300,48.181400,48.181400,18.421652,397
2006-07-24,45.265900,50.049702,45.265900,46.554100,17.799471,3041
2006-07-25,46.411499,47.566799,44.769402,46.259102,17.686680,2258
2006-07-26,48.083099,52.114601,47.443901,47.655300,18.220505,4668
2006-07-27,48.869701,50.836300,46.018200,46.214802,17.669746,5146
2006-07-28,46.706501,48.967999,43.068298,45.369202,17.346434,10099
2006-07-31,46.706501,47.198101,44.248199,45.177399,17.273102,13068
2006-08-01,45.231499,45.329800,44.248199,44.248199,16.917830,2949
2006-08-02,45.231499,45.703499,44.739899,45.467499,17.384026,1170
2006-08-03,45.723202,47.075199,45.231499,45.492100,17.393425,17909
2006-08-04,46.214802,46.214802,45.231499,45.339699,17.335159,14512
2006-08-07,46.214802,46.558998,45.379002,45.590401,17.431009,3010
2006-08-08,46.214802,46.214802,45.339699,45.610100,17.438541,1729
2006-08-09,46.205002,46.214802,45.329800,45.698601,17.472378,5004
2006-08-10,47.084999,47.084999,44.248199,44.592400,17.049437,13170
2006-08-11,46.067299,48.668098,46.067299,48.063400,18.376534,22750
2006-08-14,48.731998,51.131302,48.181400,50.674000,19.374668,16709
2006-08-16,53.196201,56.834400,53.097900,55.044800,21.045794,79925
2006-08-17,56.736000,58.702599,54.105701,55.683899,21.290154,33632
2006-08-18,57.030998,57.030998,55.654400,55.939602,21.387911,7729
2006-08-21,57.001499,57.001499,54.572800,55.595402,21.256319,2542
2006-08-22,55.654400,56.042801,49.951302,51.293499,19.611532,25608
2006-08-23,52.114601,55.359402,52.114601,54.582600,20.869081,61274
2006-08-24,55.949402,55.949402,53.589500,54.484299,20.831493,12570
2006-08-25,53.589500,55.064400,53.294498,53.294498,20.376596,2939
2006-08-28,53.097900,54.469601,53.097900,53.097900,20.301424,1739
2006-08-29,57.030998,57.030998,53.097900,54.592499,20.872864,6244
2006-08-30,54.572800,54.572800,52.114601,52.311199,20.000639,20777
2006-08-31,53.481300,53.481300,51.131302,51.185398,19.570192,3163
2006-09-01,51.131302,51.819599,49.661301,49.985699,19.111506,7058
2006-09-04,52.950401,53.097900,51.622898,51.794998,19.803276,8868
2006-09-05,52.576698,52.581600,51.131302,51.450901,19.671715,814
2006-09-06,50.787102,53.786201,50.787102,52.030998,19.893505,3732
2006-09-07,52.901199,52.901199,49.272900,51.091900,19.534452,2919
2006-09-08,51.091900,55.064400,47.699600,52.822498,21.455973,6397
2006-09-11,59.980900,59.980900,53.097900,53.805801,21.855379,904297
2006-09-12,53.589500,55.162800,53.589500,54.931702,22.312704,21703
2006-09-13,55.939602,57.424400,55.383999,56.952400,23.133492,19760
2006-09-14,58.973000,61.436199,57.542400,58.048801,23.578842,80851
2006-09-15,59.096001,59.774399,58.161800,59.164799,24.032146,133175
2006-09-18,60.472599,60.472599,59.489300,60.015301,24.377617,43619
2006-09-19,59.980900,59.980900,57.148998,57.512901,23.361168,7729
2006-09-20,60.452900,60.452900,57.129398,57.704601,23.439037,6122
2006-09-21,59.685902,59.685902,57.030998,58.373199,23.710609,8370
2006-09-22,58.604301,58.614201,56.377201,57.055599,23.175413,7007
2006-09-25,58.997601,59.980900,56.539398,56.549198,22.969721,3570
2006-09-26,56.047699,56.932701,55.757702,56.091999,22.784008,2858
2006-09-27,56.052700,57.714401,55.556099,57.040901,23.169443,12011
2006-09-28,57.522701,57.522701,56.057598,56.126400,22.797979,7109
2006-09-29,55.364399,55.851101,54.081200,54.213902,22.021145,16262
2006-10-03,56.539398,56.539398,53.786201,55.561001,22.568325,5227
2006-10-04,55.757702,56.436100,55.167702,55.265999,22.448496,7332
2006-10-05,55.261101,58.510899,54.287701,57.153900,23.215345,23726
2006-10-06,57.153900,58.014301,55.079201,57.262100,23.259289,6519
2006-10-09,57.030998,58.510899,55.556099,57.670200,23.425058,15306
2006-10-10,58.515800,59.194302,58.210999,58.948502,23.944286,42358
2006-10-11,59.685902,59.685902,58.751801,58.909100,23.928291,21021
2006-10-12,58.899300,59.390900,58.850101,58.899300,23.924303,10872
2006-10-13,59.194302,59.980900,58.800999,58.874699,23.914316,9468
2006-10-16,60.865898,60.964199,58.997601,59.282799,24.080076,98109
2006-10-17,59.636799,59.636799,58.899300,59.194302,24.044132,9153
2006-10-18,59.474499,59.489300,58.997601,58.997601,23.964230,7994
2006-10-19,58.997601,59.007500,58.825600,58.968102,23.952253,8472
2006-10-20,60.275902,60.275902,58.997601,59.076302,23.996202,24835
2006-10-23,59.636799,59.980900,58.997601,59.022202,23.974226,4953
2006-10-26,59.882599,59.882599,58.997601,58.997601,23.964230,997
2006-10-27,58.800999,59.946499,58.800999,59.523701,24.177933,4678
2006-10-30,58.899300,59.636799,58.899300,59.002499,23.966227,43486
2006-10-31,58.899300,59.459801,58.751801,59.366402,25.634676,8563
2006-11-01,59.096001,59.096001,57.030998,57.979900,25.035978,20309
2006-11-02,58.702599,58.702599,57.030998,57.281799,24.734533,6905
2006-11-03,56.244400,58.663300,55.162800,56.431198,24.367239,6499
2006-11-06,57.517799,57.984798,55.182400,55.605301,24.010616,2583
2006-11-07,57.030998,57.030998,55.506901,56.559101,24.422472,9214
2006-11-08,57.026100,57.026100,53.589500,53.869801,23.261223,4932
2006-11-09,56.047699,56.047699,53.097900,53.761600,23.214500,7638
2006-11-10,55.059502,55.059502,53.687801,53.766499,23.216606,2187
2006-11-13,54.081200,54.966099,53.687801,54.548199,23.554152,2319
2006-11-14,54.179501,54.179501,52.266998,52.704601,22.758083,8197
2006-11-15,52.148998,52.502998,51.131302,51.770401,22.354689,3824
2006-11-16,51.524601,52.699600,50.639599,51.254200,22.131784,4943
2006-11-17,50.639599,52.502998,50.246300,50.462601,21.789972,8227
2006-11-20,50.147999,51.721298,49.263000,49.680901,21.452435,2431
2006-11-21,50.147999,51.622898,46.908001,47.625801,20.565033,15672
2006-11-22,49.557999,49.656300,48.387901,48.702499,21.029951,16913
2006-11-23,48.181400,49.557999,47.493099,49.164700,21.229534,1810
2006-11-24,48.963100,48.967999,48.476398,48.500999,20.942947,2695
2006-11-27,50.034901,50.034901,47.001400,47.212799,20.386692,8817
2006-11-28,47.198101,48.623901,46.214802,46.485199,20.072515,11075
2006-11-29,48.181400,53.078201,46.411499,48.820499,21.080908,75410
2006-11-30,52.507900,55.457802,50.639599,54.528599,23.545691,164142
2006-12-01,56.047699,65.438202,54.626900,56.799999,24.526491,1197831
2006-12-04,58.014301,64.307404,56.151001,56.790100,24.522215,836006
2006-12-05,57.040901,60.079300,57.040901,57.301399,24.743000,201435
2006-12-06,58.604301,58.604301,56.042801,56.819599,24.534952,126015
2006-12-07,55.851101,57.522701,55.556099,55.851101,24.116755,44056
2006-12-08,56.441101,56.834400,54.376099,54.838299,23.679419,31394
2006-12-11,54.671101,58.997601,54.327000,55.093899,23.789791,78003
2006-12-12,54.867802,56.441101,49.607201,49.651402,21.439692,91448
2006-12-13,48.181400,51.967098,48.181400,49.641602,21.435461,90146
2006-12-14,49.853001,53.097900,49.808800,51.539299,22.254900,93939
2006-12-15,52.901199,53.097900,51.721298,52.026100,22.465099,31964
2006-12-18,52.901199,53.982800,52.114601,52.493099,22.666750,30530
2006-12-19,52.606201,52.881500,50.644600,51.003399,22.023493,30794
2006-12-20,50.836300,52.606201,50.359402,50.801899,21.936483,16313
2006-12-21,50.147999,50.929699,49.164700,50.398701,21.762383,25547
2006-12-22,50.344601,51.613098,50.147999,50.452801,21.785746,9773
2006-12-26,51.858898,51.917900,51.131302,51.372200,22.182745,61731
2006-12-27,51.622898,52.586601,51.229599,51.790100,22.363192,11950
2006-12-28,52.999500,53.097900,52.016201,52.291599,22.579742,34415
2006-12-29,52.606201,53.687801,52.124401,53.250301,22.993713,32310
2007-01-02,55.143101,55.143101,52.517700,52.660301,22.738951,15570
2007-01-03,52.512798,52.704601,51.721298,52.517700,22.677374,41320
2007-01-04,52.409599,52.891399,49.361401,52.281700,22.575470,67365
2007-01-05,52.163700,54.572800,51.642601,53.240398,22.989441,75979
2007-01-08,51.622898,55.851101,51.622898,53.869801,23.261223,119262
2007-01-09,54.091000,55.064400,54.081200,54.100800,23.360964,101536
2007-01-10,54.081200,56.047699,52.753700,53.614101,23.150808,61691
2007-01-11,54.081200,55.044800,53.609200,54.105701,23.363087,54185
2007-01-12,53.235500,54.454800,53.235500,54.091000,23.356731,36368
2007-01-15,50.836300,55.157902,50.836300,54.115601,23.367352,32025
2007-01-16,51.721298,54.464600,51.721298,53.201099,22.972469,99757
2007-01-17,54.843201,54.843201,53.589500,53.894299,23.271797,15712
2007-01-18,54.966099,55.064400,54.081200,54.661301,23.602987,41493
2007-01-19,53.324001,55.064400,53.324001,54.548199,23.554152,230592
2007-01-22,50.870701,55.064400,50.870701,53.918900,23.282421,188326
2007-01-23,50.865799,54.966099,50.865799,54.430199,23.503197,74372
2007-01-24,53.589500,54.376099,52.311199,52.768501,22.785677,16272
2007-01-25,54.081200,54.081200,50.836300,51.701599,22.324972,69054
2007-01-29,53.589500,53.589500,51.327900,51.367298,22.180624,5288
2007-01-31,52.994598,52.994598,51.131302,51.509800,22.242159,9377
2007-02-01,51.622898,53.068401,50.934601,51.146000,22.085064,16231
2007-02-02,51.819599,52.507900,51.391800,51.441002,22.212450,588929
2007-02-05,53.245399,55.851101,52.114601,54.843201,23.681536,86597
2007-02-06,55.064400,56.342701,54.194199,54.838299,23.679419,93573
2007-02-07,54.793999,55.010399,52.409599,52.940498,22.859940,10689
2007-02-08,52.916000,53.977901,52.729099,53.028999,22.898161,12987
2007-02-09,52.326000,53.097900,51.819599,52.527599,22.681650,13760
2007-02-12,50.285599,51.829399,49.784199,50.521599,21.815456,25720
2007-02-13,48.623901,51.229599,48.623901,50.167599,21.662584,9814
2007-02-14,48.702499,50.639599,48.476398,49.956200,21.571316,665101
2007-02-15,48.235500,53.589500,48.235500,53.078201,22.919403,32300
2007-02-19,53.294498,54.081200,52.606201,52.694698,22.753807,16638
2007-02-20,53.097900,53.097900,51.529499,51.529499,22.250669,13679
2007-02-21,52.576698,52.601299,51.327900,51.347599,22.172121,11085
2007-02-22,52.208000,52.606201,51.131302,51.180401,22.099920,9133
2007-02-23,50.546200,50.546200,47.748699,49.356400,21.312307,7699
2007-02-26,48.181400,51.126400,48.181400,49.405602,21.333553,3010
2007-02-27,50.659302,51.327900,49.759602,50.133202,21.647743,3122
2007-02-28,49.459702,50.541302,47.788101,49.208900,21.248621,7536
2007-03-01,48.486198,51.318100,48.486198,49.036900,21.174347,18499
2007-03-02,49.164700,49.459702,47.984699,48.009300,20.730625,5309
2007-03-05,44.071201,52.802898,43.854900,46.308201,19.996088,8583
2007-03-06,48.176498,48.181400,43.368198,44.439999,19.189388,11970
2007-03-07,44.444901,45.723202,43.166599,43.476299,18.773258,8126
2007-03-08,43.859798,43.953201,42.281601,43.953201,18.979189,7577
2007-03-09,47.198101,47.198101,42.989601,43.338699,18.713842,7149
2007-03-12,43.078098,44.375999,42.969898,43.137100,18.626793,6783
2007-03-13,44.444901,44.739899,43.692699,44.597301,19.257311,6773
2007-03-14,44.199100,44.641499,43.264900,44.140099,19.059891,9143
2007-03-15,43.284599,44.739899,43.284599,43.894199,18.953705,5268
2007-03-16,42.945400,43.658199,40.831299,42.620899,18.403894,21245
2007-03-19,42.871601,45.034901,41.794899,42.340599,18.282858,20248
2007-03-20,44.444901,45.133202,42.773300,43.456699,18.764795,1932
2007-03-21,44.739899,44.744801,42.842098,43.599300,22.441195,16618
2007-03-22,44.174500,45.919800,41.790001,42.665100,21.960346,9122
2007-03-23,43.555000,44.838200,42.886398,43.756599,22.522158,12895
2007-03-26,42.945400,42.945400,41.790001,41.858799,21.545334,5288
2007-03-28,40.806702,43.756599,40.806702,42.665100,21.960346,26665
2007-03-29,42.380001,43.854900,42.380001,43.781200,22.534822,13424
2007-03-30,44.439999,45.526501,43.854900,44.690701,23.002954,6224
2007-04-02,43.756599,46.018200,42.281601,43.112499,22.190632,165719
2007-04-03,44.248199,44.690701,44.248199,44.390800,22.848595,13465
2007-04-04,44.253101,45.723202,44.248199,45.192200,23.261082,8533
2007-04-05,44.248199,45.713299,44.248199,44.843102,23.081396,5065
2007-04-09,45.034901,45.034901,43.412399,44.238400,22.770147,6844
2007-04-10,44.297401,45.811699,44.297401,45.177399,23.253469,559
2007-04-11,44.936501,46.598301,44.907001,45.851002,23.600182,2461
2007-04-12,44.248199,45.516701,44.002399,44.420300,22.863773,6021
2007-04-13,43.972900,45.624802,43.972900,44.385899,22.846071,23472
2007-04-16,43.510700,44.312099,43.264900,43.530399,22.405733,7007
2007-04-17,45.718300,45.718300,44.248199,44.248199,22.775192,2766
2007-04-18,44.248199,45.369202,44.248199,44.636600,22.975105,4556
2007-04-19,44.248199,45.020100,44.248199,44.479301,22.894140,9092
2007-04-20,46.018200,48.928699,44.946400,48.068298,24.741455,54114
2007-04-23,50.649502,52.876598,50.246300,52.876598,27.216362,34974
2007-04-24,53.746799,54.081200,51.726200,53.024101,27.292278,30388
2007-04-25,53.097900,53.097900,50.447899,50.910000,26.204119,26726
2007-04-26,51.441002,53.451900,49.164700,51.411499,26.462246,118245
2007-04-27,49.184399,49.823502,48.845100,48.904099,25.171656,3559
2007-04-30,47.316101,48.967999,47.316101,48.869701,25.153950,3305
2007-05-03,49.853001,50.147999,48.673000,49.085999,25.265274,6539
2007-05-04,49.454800,51.111599,49.164700,49.739899,25.601851,6244
2007-05-07,48.343601,50.541302,48.343601,48.648499,25.040096,6651
2007-05-08,49.656300,50.118500,46.829399,47.070301,24.227770,2237
2007-05-09,48.181400,48.648499,47.207901,47.286598,24.339100,2431
2007-05-10,46.888401,49.651402,46.888401,49.548199,25.503183,11655
2007-05-11,51.618000,51.622898,48.687801,51.018200,26.259813,20584
2007-05-14,49.931702,51.023102,49.164700,50.860901,26.178843,994779
2007-05-15,50.934601,51.426300,50.359402,50.855999,26.176327,17675
2007-05-16,50.157799,50.629799,50.157799,50.157799,25.816946,3417
2007-05-17,50.344601,51.111599,47.709400,50.138100,25.806808,3437
2007-05-18,49.164700,49.853001,49.164700,49.267899,25.358904,2746
2007-05-21,49.164700,49.164700,47.448799,47.704498,24.554201,24682
2007-05-22,49.159801,49.656300,47.807800,49.199100,25.323498,15275
2007-05-23,50.143101,50.143101,49.154900,49.366299,25.409548,8055
2007-05-24,49.164700,49.361401,47.591400,47.871700,24.640263,3885
2007-05-25,49.346600,49.592400,48.191200,49.592400,25.525930,864
2007-05-28,47.994598,49.164700,47.994598,48.535400,24.981880,2929
2007-05-29,48.466499,48.673000,48.417400,48.417400,24.921139,12295
2007-05-30,48.378101,49.154900,46.819500,47.856899,24.632645,13394
2007-05-31,48.181400,49.027000,47.227600,47.837200,24.622505,12062
2007-06-01,48.181400,49.164700,48.181400,48.737000,25.085644,5024
2007-06-04,50.339699,50.339699,49.169601,49.484299,25.470295,15397
2007-06-05,50.742901,51.131302,48.378101,48.481300,24.954035,19180
2007-06-06,50.836300,50.905102,50.443001,50.860901,26.178843,147047
2007-06-07,52.114601,53.407600,51.234501,53.225700,27.396046,2660792
2007-06-08,53.191299,55.890400,53.097900,55.457802,28.544939,95770
2007-06-11,57.030998,58.230701,56.539398,57.360500,29.524288,124256
2007-06-12,57.856998,57.856998,54.607201,55.202099,28.413326,55039
2007-06-13,54.671101,56.146099,54.671101,55.890400,28.767605,72501
2007-06-14,56.244400,57.129398,55.752800,57.016300,29.347122,146986
2007-06-15,56.155899,57.527599,56.155899,57.522701,29.607775,126859
2007-06-18,55.162800,57.916000,55.162800,57.030998,29.354685,22435
2007-06-19,55.556099,57.227699,55.556099,57.085098,29.382526,32981
2007-06-20,57.030998,57.517799,56.539398,57.040901,29.359781,33601
2007-06-21,57.512901,57.522701,56.637699,56.844200,29.258535,23025
2007-06-22,57.030998,57.203098,56.652500,56.913101,29.294003,18052
2007-06-25,54.159801,57.030998,54.159801,56.677101,29.172539,17757
2007-06-26,56.932701,58.112701,56.736000,58.038898,29.873468,29645
2007-06-27,57.527599,58.092999,57.035999,57.522701,29.607775,8329
2007-06-28,57.065498,57.911098,57.060501,57.104801,29.392668,9234
2007-06-29,57.522701,59.961300,57.522701,59.961300,30.862959,51307
2007-07-02,62.429298,62.832500,60.472599,62.257301,32.044739,100672
2007-07-03,63.029099,65.374298,61.062500,65.374298,33.649094,42846
2007-07-04,65.880699,68.535599,62.739101,66.328102,34.140045,47463
2007-07-05,66.357597,66.372299,63.918999,64.774498,33.340382,16119
2007-07-06,64.897400,66.652603,64.430298,65.398903,33.661762,20350
2007-07-09,65.389000,67.355598,64.971100,65.231697,33.575706,10922
2007-07-10,66.569000,66.662399,61.455898,61.667301,31.741058,24387
2007-07-11,59.597401,62.876701,59.194302,62.203201,32.016899,14014
2007-07-12,62.439201,62.896400,62.439201,62.537498,32.188957,5797
2007-07-13,63.422501,64.887604,62.930801,63.791199,32.834259,1466042
2007-07-16,63.914101,64.700699,62.635799,62.832500,32.340805,7841
2007-07-17,62.444099,63.319199,61.559101,61.731201,31.773954,13180
2007-07-18,59.518799,60.964199,59.518799,60.743000,31.265310,1058
2007-07-19,60.669201,62.537498,60.669201,61.819698,31.819498,15448
2007-07-20,61.947498,64.700699,61.947498,64.504097,33.201191,700360
2007-07-23,65.880699,65.880699,63.914101,63.933800,32.907669,41147
2007-07-24,63.914101,64.395897,59.096001,59.799000,30.779413,22486
2007-07-25,58.604301,59.980900,58.604301,59.980900,30.873045,21082
2007-07-26,60.472599,62.434200,60.344700,62.095001,31.961195,13078
2007-07-27,60.570900,61.844299,59.145100,61.637798,31.725872,7099
2007-07-30,60.477501,60.477501,59.626900,59.843300,30.802221,4221
2007-07-31,59.405701,61.947498,58.309299,61.662399,31.738533,16374
2007-08-01,59.204102,61.942600,58.702599,61.249401,31.525957,27042
2007-08-02,59.980900,59.980900,58.604301,59.002499,30.369444,22791
2007-08-03,60.472599,60.964199,58.997601,58.997601,30.366922,34110
2007-08-06,58.112701,59.980900,58.014301,59.022202,30.379585,8573
2007-08-07,59.292599,59.685902,58.997601,59.051701,30.394768,12590
2007-08-08,58.014301,61.849201,58.014301,58.756699,30.242926,4780
2007-08-09,59.110699,59.489300,58.260201,58.997601,30.366922,6783
2007-08-10,58.997601,59.587601,57.650501,59.081200,30.409952,21082
2007-08-13,58.997601,59.862900,58.535500,59.499100,30.625055,479806
2007-08-14,58.997601,59.479401,58.850101,59.096001,30.417570,28140
2007-08-16,51.229599,58.992699,51.229599,56.947498,29.311705,10312
2007-08-17,56.701599,57.522701,55.556099,57.512901,29.602732,7719
2007-08-20,55.585602,59.489300,55.585602,58.992699,30.364403,98821
2007-08-21,58.506001,58.992699,56.160801,57.522701,29.607775,26696
2007-08-22,54.671101,58.899300,54.671101,56.539398,29.101650,6865
2007-08-23,57.129398,57.522701,55.064400,55.093899,28.357634,9611
2007-08-24,55.556099,56.495201,55.064400,55.231602,28.428511,17299
2007-08-27,57.030998,58.206100,56.539398,57.557098,29.625481,3437
2007-08-28,54.769501,57.916000,54.769501,57.916000,29.810207,580
2007-08-29,55.737999,57.522701,55.261101,57.134300,29.407858,4739
2007-08-30,56.539398,57.030998,56.047699,57.030998,29.354685,570
2007-08-31,57.232601,58.697701,57.232601,58.117599,29.913975,5665
2007-09-03,58.014301,58.850101,56.932701,57.227699,29.455929,13089
2007-09-04,58.948502,58.948502,57.030998,57.517799,29.605253,17777
2007-09-05,63.904301,63.904301,58.997601,60.566002,31.174206,80830
