Date,Open,High,Low,Close,Adj Close,Volume
2019-02-07,2214.000000,2224.000000,2174.750000,2181.449951,2176.755615,2717
2019-02-08,2153.000000,2222.550049,2152.000000,2179.949951,2175.259033,3584
2019-02-11,2171.699951,2215.000000,2150.000000,2198.000000,2193.270020,2837
2019-02-12,2190.000000,2200.000000,2170.000000,2182.050049,2177.354492,1936
2019-02-14,2162.600098,2217.899902,2155.000000,2181.100098,2176.406494,1532
2019-02-15,2180.050049,2187.449951,2160.000000,2161.850098,2157.197998,778
2019-02-18,2165.000000,2229.750000,2160.050049,2196.399902,2191.673340,2529
2019-02-19,2185.000000,2207.000000,2182.000000,2198.699951,2193.968506,1428
2019-02-20,2265.000000,2283.949951,2222.000000,2245.550049,2240.717773,12266
2019-02-21,2252.699951,2273.949951,2225.000000,2250.050049,2245.208252,10040
2019-02-22,2228.000000,2267.100098,2228.000000,2253.850098,2249.000244,1278
2019-02-25,2259.000000,2274.949951,2220.000000,2233.199951,2228.394287,1314
2019-02-26,2191.000000,2243.000000,2180.000000,2224.550049,2219.763184,3165
2019-02-27,2221.199951,2240.000000,2200.500000,2215.350098,2210.583008,3185
2019-02-28,2208.250000,2224.000000,2205.000000,2205.199951,2200.454590,748
2019-03-01,2205.100098,2289.000000,2205.050049,2252.050049,2247.203857,6397
2019-03-05,2277.000000,2375.000000,2257.399902,2359.399902,2354.322754,15311
2019-03-06,2362.000000,2406.000000,2315.149902,2348.850098,2343.795654,9168
2019-03-07,2345.000000,2399.899902,2325.000000,2387.949951,2382.811523,9222
2019-03-08,2400.000000,2548.000000,2387.949951,2474.550049,2469.224854,49998
2019-03-11,2492.000000,2526.000000,2470.000000,2500.899902,2495.518066,8833
2019-03-12,2524.000000,2606.000000,2504.000000,2550.100098,2544.612549,13956
2019-03-13,2555.000000,2559.949951,2500.000000,2503.050049,2497.663574,4772
2019-03-14,2511.000000,2580.000000,2500.000000,2537.149902,2531.690186,8336
2019-03-15,2511.000000,2560.000000,2500.000000,2510.300049,2504.897949,4911
2019-03-18,2520.550049,2544.199951,2500.000000,2523.600098,2518.169678,2170
2019-03-19,2540.100098,2549.949951,2500.000000,2507.850098,2502.453369,5803
2019-03-20,2538.000000,2538.000000,2500.000000,2506.449951,2501.056396,11767
2019-03-22,2510.000000,2510.000000,2460.000000,2470.899902,2465.582764,4811
2019-03-25,2469.000000,2469.000000,2372.000000,2374.850098,2369.739502,4181
2019-03-26,2352.000000,2449.699951,2345.000000,2395.350098,2390.195557,11600
2019-03-27,2403.000000,2440.199951,2314.050049,2358.399902,2353.324951,6481
2019-03-28,2389.000000,2400.000000,2341.000000,2364.000000,2358.913086,5910
2019-04-01,2365.050049,2400.000000,2360.000000,2379.399902,2374.279541,3375
2019-04-02,2380.000000,2399.949951,2362.000000,2382.199951,2377.073730,2039
2019-04-03,2375.050049,2395.000000,2355.000000,2376.600098,2371.485840,3368
2019-04-04,2380.000000,2417.899902,2324.100098,2385.300049,2380.166992,5803
2019-04-05,2366.000000,2410.000000,2366.000000,2387.050049,2381.913330,1401
2019-04-08,2361.000000,2396.699951,2361.000000,2385.199951,2380.067383,1176
2019-04-09,2366.050049,2413.500000,2366.050049,2382.949951,2377.822021,1990
2019-04-10,2371.050049,2485.000000,2370.000000,2404.000000,2398.826904,35023
2019-04-11,2407.600098,2417.750000,2385.000000,2389.699951,2384.557617,26959
2019-04-12,2400.000000,2459.000000,2320.000000,2410.850098,2405.662109,24381
2019-04-15,2397.899902,2417.300049,2350.000000,2352.949951,2347.886719,9546
2019-04-16,2350.000000,2365.100098,2325.000000,2331.800049,2326.782227,22414
2019-04-18,2336.000000,2354.949951,2324.649902,2330.350098,2325.335449,14032
2019-04-22,2325.000000,2325.199951,2285.000000,2310.500000,2305.528076,2209
2019-04-23,2330.050049,2340.899902,2300.000000,2317.600098,2312.612793,12224
2019-04-24,2325.000000,2343.250000,2297.050049,2311.899902,2306.925049,2116
2019-04-25,2312.000000,2350.000000,2310.000000,2334.399902,2329.376465,2782
2019-04-26,2324.850098,2423.949951,2324.850098,2353.949951,2348.884521,7142
2019-04-30,2380.000000,2380.000000,2330.050049,2348.600098,2343.546143,9096
2019-05-02,2322.149902,2389.449951,2322.149902,2368.600098,2363.503174,5529
2019-05-03,2348.149902,2369.949951,2345.949951,2352.899902,2347.836670,1020
2019-05-06,2353.000000,2354.949951,2303.949951,2342.699951,2337.658691,1252
2019-05-07,2342.649902,2350.000000,2315.000000,2325.800049,2320.795166,1251
2019-05-08,2318.050049,2325.800049,2280.000000,2289.949951,2285.022217,9673
2019-05-09,2269.050049,2340.199951,2244.199951,2291.750000,2286.818604,2679
2019-05-10,2278.250000,2300.000000,2260.199951,2278.199951,2273.297607,1223
2019-05-13,2260.550049,2270.949951,2231.550049,2247.250000,2242.414063,13104
2019-05-14,2240.399902,2263.300049,2171.050049,2250.250000,2245.407715,4761
2019-05-15,2226.100098,2319.000000,2226.100098,2257.600098,2252.741943,12518
2019-05-16,2230.000000,2315.000000,2230.000000,2279.000000,2274.095703,1046
2019-05-17,2288.000000,2288.000000,2253.100098,2264.800049,2259.926514,2074
2019-05-20,2300.000000,2374.000000,2285.000000,2346.250000,2341.201172,3504
2019-05-21,2350.000000,2369.949951,2244.000000,2279.449951,2274.544678,4300
2019-05-22,2295.000000,2323.649902,2260.500000,2310.399902,2305.428223,1871
2019-05-23,2325.000000,2349.000000,2282.449951,2303.000000,2298.044189,2486
2019-05-24,2330.000000,2478.000000,2306.100098,2426.850098,2421.627686,7745
2019-05-27,2500.000000,2519.649902,2400.000000,2418.149902,2412.946289,13097
2019-05-28,2445.500000,2501.000000,2424.500000,2451.050049,2445.775635,30396
2019-05-29,2451.050049,2474.000000,2420.000000,2440.949951,2435.697266,2347
2019-05-30,2420.000000,2480.000000,2420.000000,2468.850098,2463.537598,2985
2019-05-31,2445.000000,2463.000000,2416.500000,2448.300049,2443.031494,3430
2019-06-03,2425.100098,2474.850098,2425.100098,2453.699951,2448.419922,17230
2019-06-04,2440.850098,2452.550049,2415.000000,2420.350098,2415.141846,14222
2019-06-06,2404.750000,2449.000000,2399.300049,2432.399902,2427.165527,1699
2019-06-07,2405.000000,2447.750000,2391.199951,2410.149902,2404.963379,28852
2019-06-10,2415.000000,2416.399902,2329.050049,2343.000000,2337.958008,1883
2019-06-11,2343.000000,2348.949951,2290.000000,2306.550049,2301.586426,2455
2019-06-12,2306.550049,2306.550049,2263.000000,2277.050049,2272.149902,1123
2019-06-13,2277.350098,2294.699951,2170.000000,2258.550049,2253.689941,2959
2019-06-14,2221.000000,2246.949951,2200.000000,2208.300049,2203.548096,1611
2019-06-17,2260.000000,2260.000000,2156.000000,2192.050049,2187.332764,3621
2019-06-18,2199.000000,2217.399902,2170.000000,2195.800049,2191.074951,3706
2019-06-19,2195.800049,2195.800049,2143.550049,2156.500000,2151.859375,1512
2019-06-20,2140.850098,2195.000000,2055.550049,2152.250000,2147.618652,10189
2019-06-21,2144.899902,2240.750000,2138.949951,2214.699951,2209.934082,2014
2019-06-24,2214.699951,2285.000000,2150.000000,2242.449951,2237.624512,6411
2019-06-25,2242.449951,2273.899902,2192.850098,2243.500000,2238.672119,28419
2019-06-26,2238.649902,2275.000000,2225.000000,2228.949951,2224.153320,3317
2019-06-27,2220.149902,2285.000000,2220.000000,2268.500000,2263.618408,2620
2019-06-28,2241.000000,2290.000000,2240.000000,2268.649902,2263.767822,1411
2019-07-01,2268.649902,2297.500000,2250.050049,2267.750000,2262.870117,2573
2019-07-02,2263.000000,2397.000000,2255.050049,2318.399902,2313.410889,4490
2019-07-03,2310.000000,2352.100098,2310.000000,2338.899902,2333.866699,4237
2019-07-04,2338.050049,2362.000000,2328.750000,2345.649902,2340.602295,3533
2019-07-05,2318.050049,2340.000000,2288.699951,2307.199951,2302.235107,3134
2019-07-08,2291.649902,2311.199951,2200.000000,2210.699951,2205.942627,4093
2019-07-09,2204.000000,2240.000000,2181.050049,2228.149902,2223.354980,1273
2019-07-10,2244.500000,2272.350098,2230.000000,2261.250000,2256.384033,1801
2019-07-11,2288.949951,2293.000000,2231.250000,2275.649902,2270.752930,3263
2019-07-12,2289.000000,2289.149902,2212.000000,2219.800049,2215.023193,1142
2019-07-15,2225.000000,2235.600098,2170.100098,2178.699951,2174.011475,1027
2019-07-16,2192.000000,2218.250000,2150.699951,2203.600098,2198.858154,1962
2019-07-17,2200.000000,2250.000000,2175.000000,2203.350098,2198.608643,1954
2019-07-18,2200.000000,2213.899902,2186.100098,2201.199951,2196.463135,1061
2019-07-19,2202.000000,2222.949951,2171.800049,2207.949951,2203.198486,18746
2019-07-22,2209.000000,2209.899902,2162.050049,2198.800049,2194.068359,4016
2019-07-23,2200.000000,2218.449951,2182.850098,2204.550049,2201.808838,1114
2019-07-24,2200.000000,2210.000000,2188.000000,2201.250000,2198.512695,3368
2019-07-25,2200.149902,2226.100098,2185.500000,2195.000000,2192.270508,280346
2019-07-26,2187.050049,2204.949951,2157.000000,2197.800049,2195.067139,12262
2019-07-29,2205.600098,2205.699951,2056.550049,2140.250000,2137.588623,6608
2019-07-30,2125.050049,2140.000000,2010.000000,2043.099976,2040.559448,6498
2019-07-31,2043.099976,2140.000000,1981.099976,2129.449951,2126.802002,4696
2019-08-01,2127.000000,2127.000000,1985.000000,1994.349976,1991.870117,5124
2019-08-02,1994.349976,1994.349976,1922.099976,1963.599976,1961.158325,3678
2019-08-05,1939.000000,1949.849976,1870.000000,1904.949951,1902.581177,32136
2019-08-06,1939.949951,1940.000000,1856.000000,1884.349976,1882.006836,3870
2019-08-07,1884.349976,1900.000000,1851.000000,1873.449951,1871.120361,1640
2019-08-08,1875.000000,1902.000000,1850.000000,1871.900024,1869.572388,1265
2019-08-09,1890.000000,1974.949951,1890.000000,1940.800049,1938.386719,13402
2019-08-13,1941.150024,2090.000000,1560.000000,1992.150024,1989.672852,35313
2019-08-14,2032.250000,2390.550049,2030.750000,2350.649902,2347.727051,69251
2019-08-16,2335.500000,2409.949951,2288.699951,2364.899902,2361.959229,51028
2019-08-19,2349.899902,2395.000000,2259.949951,2311.949951,2309.075195,13072
2019-08-20,2294.000000,2294.000000,2175.050049,2211.300049,2208.550293,7983
2019-08-21,2230.000000,2270.000000,2175.100098,2214.550049,2211.796387,7747
2019-08-22,2218.000000,2371.649902,2172.149902,2302.000000,2299.137451,17861
2019-08-23,2310.000000,2360.000000,2290.250000,2320.949951,2318.063965,5977
2019-08-26,2330.000000,2417.350098,2250.000000,2392.250000,2389.275391,28195
2019-08-27,2356.850098,2600.000000,2351.600098,2546.750000,2543.583252,49567
2019-08-28,2560.000000,2725.000000,2491.000000,2692.850098,2689.501709,33624
2019-08-29,2724.000000,2800.000000,2603.000000,2640.949951,2637.666016,32485
2019-08-30,2623.000000,2699.000000,2565.750000,2660.199951,2656.892090,24639
2019-09-03,2690.000000,2694.800049,2599.750000,2648.399902,2645.106689,6490
2019-09-04,2675.000000,2700.000000,2580.000000,2605.250000,2602.010498,5590
2019-09-05,2619.000000,2626.000000,2501.000000,2529.100098,2525.955322,3638
2019-09-06,2520.000000,2625.449951,2495.000000,2516.699951,2513.570557,7393
2019-09-09,2522.000000,2697.600098,2518.000000,2595.850098,2592.622314,21384
2019-09-11,2599.000000,2663.850098,2589.949951,2602.699951,2599.463623,7258
2019-09-12,2628.899902,2648.949951,2500.000000,2527.500000,2524.357178,4277
2019-09-13,2548.000000,2549.800049,2490.000000,2521.850098,2518.714355,2610
2019-09-16,2489.050049,2598.000000,2489.050049,2550.149902,2546.978760,20804
2019-09-17,2560.000000,2561.600098,2430.000000,2464.100098,2461.036133,3259
2019-09-18,2520.000000,2588.449951,2480.100098,2548.300049,2545.131348,25839
2019-09-19,2570.000000,2590.000000,2525.000000,2554.300049,2551.123779,4714
2019-09-20,2588.000000,2726.949951,2545.149902,2642.949951,2639.663574,29058
2019-09-23,2700.000000,2979.949951,2700.000000,2877.250000,2873.672119,45782
2019-09-24,2942.000000,2942.000000,2809.949951,2831.350098,2827.829346,8617
2019-09-25,2811.000000,2850.050049,2750.000000,2823.350098,2819.839355,5658
2019-09-26,2823.350098,2910.000000,2823.350098,2861.949951,2858.391113,13503
2019-09-27,2861.000000,2913.000000,2840.000000,2857.199951,2853.647217,4092
2019-09-30,2857.199951,2941.149902,2755.000000,2904.050049,2900.438965,30773
2019-10-01,2905.000000,2940.000000,2840.000000,2902.899902,2899.290283,6438
2019-10-03,2904.100098,2995.949951,2845.000000,2922.850098,2919.215576,10333
2019-10-04,2923.000000,3015.000000,2899.250000,3001.649902,2997.917480,22833
2019-10-07,2992.000000,3060.000000,2921.000000,2984.199951,2980.489258,16448
2019-10-09,2950.050049,3035.000000,2848.399902,3000.850098,2997.118652,11173
2019-10-10,3031.149902,3232.000000,2962.000000,2991.899902,2988.179443,53168
2019-10-11,3016.000000,3098.500000,3015.800049,3056.949951,3053.148682,10472
2019-10-14,3019.000000,3144.100098,3019.000000,3080.800049,3076.969238,9709
2019-10-15,3125.000000,3125.000000,3031.550049,3052.850098,3049.053955,4079
2019-10-16,3080.000000,3125.000000,3000.000000,3018.250000,3014.496826,6197
2019-10-17,3023.899902,3125.000000,3003.000000,3026.850098,3023.086182,14366
2019-10-18,3068.000000,3125.000000,3042.649902,3085.199951,3081.363525,9378
2019-10-22,3100.000000,3189.399902,2979.800049,2991.350098,2987.630371,18937
2019-10-23,3029.899902,3058.699951,2970.000000,2986.350098,2982.636719,7158
2019-10-24,3000.000000,3080.000000,3000.000000,3016.699951,3012.948730,13809
2019-10-25,3012.000000,3080.050049,2970.000000,2981.800049,2978.092285,17794
2019-10-27,null,null,null,null,null,null
2019-10-29,3042.850098,3063.800049,3007.000000,3010.800049,3007.056152,12780
2019-10-30,3025.000000,3040.000000,2963.100098,2971.550049,2967.854980,7347
2019-10-31,2995.000000,3099.550049,2901.100098,3019.949951,3016.194824,28253
2019-11-01,3029.000000,3039.000000,2975.000000,3013.350098,3009.603027,4188
2019-11-04,3032.000000,3040.000000,3010.000000,3015.250000,3011.500732,4477
2019-11-05,3037.949951,3037.949951,2935.350098,2952.500000,2948.828613,8051
2019-11-06,2974.949951,2975.050049,2785.399902,2811.350098,2807.854248,16171
2019-11-07,2782.000000,2809.750000,2662.550049,2747.000000,2743.584229,28715
2019-11-08,2710.000000,2788.000000,2701.000000,2729.100098,2725.706543,9336
2019-11-11,2750.000000,3049.899902,2742.149902,2989.399902,2985.682617,58960
2019-11-13,3004.100098,3074.899902,2921.199951,2999.699951,2995.969971,245259
2019-11-14,3060.000000,3359.600098,3051.000000,3263.149902,3259.092285,384991
2019-11-15,3285.000000,3375.000000,3251.000000,3281.100098,3277.020020,116594
2019-11-18,3319.850098,3397.000000,3315.000000,3344.899902,3340.740723,75481
2019-11-19,3359.800049,3381.899902,3176.500000,3232.449951,3228.430420,55600
2019-11-20,3262.000000,3398.000000,3036.399902,3103.550049,3099.690918,132428
2019-11-21,3096.699951,3175.000000,3050.000000,3139.850098,3135.945801,128632
2019-11-22,3170.000000,3205.000000,3130.000000,3177.000000,3173.049561,66858
2019-11-25,3205.000000,3208.750000,3142.000000,3190.300049,3186.333008,41561
2019-11-26,3200.000000,3259.000000,3152.000000,3222.050049,3218.043457,48396
2019-11-27,3249.000000,3280.800049,3207.050049,3257.649902,3253.599121,56554
2019-11-28,3284.899902,3348.600098,3262.000000,3339.149902,3334.997803,41637
2019-11-29,3321.350098,3349.000000,3276.050049,3307.449951,3303.337158,11596
2019-12-02,3336.000000,3350.000000,3258.000000,3272.500000,3268.430664,14977
2019-12-03,3300.000000,3329.899902,3250.000000,3289.350098,3285.259766,35286
2019-12-04,3299.000000,3594.800049,3271.949951,3483.350098,3479.018555,149897
2019-12-05,3509.000000,3597.000000,3483.899902,3511.000000,3506.634277,75572
2019-12-06,3543.000000,3543.000000,3415.649902,3450.350098,3446.059570,28578
2019-12-09,3450.000000,3525.000000,3402.050049,3504.199951,3499.842529,24221
2019-12-10,3524.350098,3524.350098,3441.000000,3453.649902,3449.355469,14682
2019-12-11,3458.850098,3484.000000,3430.699951,3443.350098,3439.068359,13081
2019-12-12,3472.000000,3490.000000,3380.000000,3412.800049,3408.556396,23826
2019-12-13,3486.949951,3572.000000,3461.350098,3548.449951,3544.037598,32394
2019-12-16,3568.000000,3642.199951,3531.000000,3565.000000,3560.567139,103191
2019-12-17,3571.449951,3579.000000,3535.000000,3548.449951,3544.037598,10855
2019-12-18,3550.000000,3693.500000,3550.000000,3622.300049,3617.795898,58162
2019-12-19,3632.000000,3739.399902,3623.000000,3657.500000,3652.951904,63047
2019-12-20,3687.000000,3730.000000,3667.100098,3711.750000,3707.134521,40413
2019-12-23,3718.000000,3749.000000,3644.050049,3740.550049,3735.898682,40897
2019-12-24,3745.100098,3795.000000,3675.750000,3747.449951,3742.790039,73619
2019-12-26,3736.000000,3950.000000,3722.050049,3912.399902,3907.534912,84690
2019-12-27,3958.000000,4055.000000,3876.949951,3906.500000,3901.642334,149925
2019-12-30,3914.000000,3958.000000,3831.000000,3870.649902,3865.836914,38013
2019-12-31,3860.649902,3900.000000,3784.050049,3799.300049,3794.575684,30842
2020-01-01,3770.000000,3839.000000,3770.000000,3786.550049,3781.841553,14306
2020-01-02,3780.000000,3935.100098,3779.000000,3905.699951,3900.843262,33288
2020-01-03,3911.000000,4049.000000,3881.850098,3952.300049,3947.385498,49637
2020-01-06,4020.000000,4035.000000,3901.000000,3959.250000,3954.326904,57131
2020-01-07,4040.000000,4314.899902,4018.000000,4235.049805,4229.783691,182707
2020-01-08,4199.000000,4254.000000,4088.300049,4142.549805,4137.398438,155457
2020-01-09,4185.200195,4221.000000,4128.000000,4163.100098,4157.923340,59546
2020-01-10,4177.000000,4250.100098,4155.000000,4188.899902,4183.690918,64980
2020-01-13,4230.000000,4280.000000,4172.000000,4190.100098,4184.889648,35458
2020-01-14,4211.600098,4229.000000,4125.049805,4145.600098,4140.445313,34539
2020-01-15,4142.000000,4156.000000,4101.000000,4137.399902,4132.255371,34488
2020-01-16,4137.399902,4213.000000,4110.000000,4149.549805,4144.390137,69370
2020-01-17,4170.000000,4185.000000,4138.049805,4165.649902,4160.470215,82381
2020-01-20,4193.000000,4250.000000,4160.000000,4204.950195,4199.721680,60409
2020-01-21,4203.000000,4230.000000,4132.200195,4158.899902,4153.728516,22413
2020-01-22,4198.000000,4198.000000,4144.000000,4161.649902,4156.475098,13050
2020-01-23,4173.000000,4200.000000,4135.649902,4189.500000,4184.290527,11152
2020-01-24,4215.600098,4249.899902,4185.450195,4220.700195,4215.451660,28761
2020-01-27,4220.000000,4393.500000,4211.000000,4319.299805,4313.928711,89818
2020-01-28,4346.250000,4498.000000,4339.049805,4424.250000,4418.748535,59760
2020-01-29,4464.000000,4489.950195,4242.399902,4324.299805,4318.922852,151969
2020-01-30,4200.000000,4528.000000,4100.000000,4499.399902,4493.805176,223574
2020-01-31,4534.899902,4719.950195,4460.000000,4654.250000,4648.462402,138375
2020-02-03,4365.000000,4895.000000,4365.000000,4746.549805,4740.647461,199992
2020-02-04,4820.000000,4841.100098,4715.000000,4763.549805,4757.626465,93021
2020-02-05,4799.000000,4808.000000,4632.200195,4655.950195,4650.160645,58820
2020-02-06,4687.899902,4798.000000,4645.049805,4664.450195,4658.649902,36767
2020-02-07,4670.500000,4691.799805,4515.049805,4597.350098,4591.633301,44292
2020-02-10,4610.000000,4723.000000,4561.000000,4613.700195,4607.963379,55831
2020-02-11,4620.000000,4695.000000,4591.000000,4619.149902,4613.406250,31967
2020-02-12,4669.000000,4669.000000,4601.000000,4619.799805,4614.055176,19492
2020-02-13,4648.000000,4760.000000,4600.000000,4692.649902,4686.814941,69438
2020-02-14,4719.500000,4743.000000,4437.700195,4489.700195,4484.117188,64059
2020-02-17,4512.600098,4646.000000,4290.000000,4535.850098,4530.209961,119285
2020-02-18,4530.000000,4572.149902,4457.000000,4503.549805,4497.949707,60633
2020-02-19,4522.000000,4579.000000,4450.000000,4476.399902,4470.833496,57079
2020-02-20,4488.899902,4540.000000,4300.000000,4352.200195,4346.788574,341036
2020-02-24,4287.500000,4287.500000,4080.000000,4123.299805,4118.172363,85073
2020-02-25,4130.200195,4264.500000,4102.200195,4148.399902,4143.241699,58919
2020-02-26,4130.000000,4147.149902,4002.199951,4041.449951,4036.424561,47909
2020-02-27,4036.600098,4145.000000,3862.199951,4017.649902,4012.654053,89073
2020-02-28,3870.000000,3899.000000,3762.000000,3828.050049,3823.290039,103411
2020-03-02,3915.000000,4097.950195,3835.000000,3935.100098,3930.207031,91686
2020-03-03,3987.949951,4081.949951,3874.649902,4034.949951,4029.932617,50507
2020-03-04,4055.250000,4095.000000,3865.800049,3892.649902,3887.809570,40706
2020-03-05,3945.000000,4149.000000,3891.550049,4101.450195,4096.350098,83146
2020-03-06,3850.000000,4487.700195,3850.000000,4430.600098,4425.090820,196745
2020-03-09,4380.000000,4424.200195,4218.450195,4284.350098,4279.022461,84449
2020-03-11,4231.049805,4545.000000,4231.049805,4296.750000,4291.407227,109332
2020-03-12,4125.000000,4174.899902,3872.449951,4015.050049,4010.057373,115243
2020-03-13,3655.000000,4105.450195,3212.050049,3919.850098,3914.975830,83807
2020-03-16,3820.000000,4069.949951,3726.000000,3886.050049,3881.217773,70635
2020-03-17,3965.000000,4047.949951,3780.000000,3830.649902,3825.886475,50980
2020-03-18,3918.000000,3946.000000,3555.100098,3598.149902,3593.675781,53121
2020-03-19,3400.000000,3400.199951,3088.449951,3248.850098,3244.810303,90408
2020-03-20,3260.250000,3700.000000,3260.250000,3570.000000,3565.560791,116941
2020-03-23,3200.000000,3400.000000,3100.000000,3216.850098,3212.850098,42840
2020-03-24,3255.100098,3360.000000,2990.600098,3184.050049,3184.050049,40989
2020-03-25,3110.000000,3330.000000,3110.000000,3261.250000,3261.250000,37490
2020-03-26,3329.000000,3410.000000,3251.199951,3331.850098,3331.850098,36615
2020-03-27,3480.000000,3499.000000,3337.050049,3391.350098,3391.350098,31874
2020-03-30,3210.000000,3301.000000,3151.000000,3188.000000,3188.000000,20541
2020-03-31,3282.000000,3696.000000,3282.000000,3579.850098,3579.850098,110624
2020-04-01,3602.149902,3793.000000,3475.000000,3572.949951,3572.949951,57313
2020-04-03,3560.000000,3594.000000,3375.149902,3429.350098,3429.350098,39451
2020-04-07,3583.649902,3790.000000,3446.500000,3754.899902,3754.899902,113990
2020-04-08,3780.000000,3960.000000,3633.649902,3769.250000,3769.250000,42315
2020-04-09,3835.000000,3903.000000,3800.000000,3836.550049,3836.550049,38174
2020-04-13,3800.000000,3858.949951,3661.000000,3687.750000,3687.750000,12725
2020-04-15,3785.000000,3875.000000,3641.000000,3699.300049,3699.300049,28410
2020-04-16,3665.000000,3969.949951,3665.000000,3910.449951,3910.449951,53905
2020-04-17,4047.699951,4097.000000,3863.699951,3896.800049,3896.800049,73897
2020-04-20,3896.000000,4015.000000,3823.000000,3966.100098,3966.100098,25821
2020-04-21,3925.550049,4199.950195,3814.000000,4109.649902,4109.649902,81303
2020-04-22,4099.000000,4252.000000,3966.649902,4193.250000,4193.250000,83530
2020-04-23,4250.000000,4299.000000,4150.000000,4170.350098,4170.350098,27054
2020-04-24,4149.700195,4235.000000,4076.199951,4202.399902,4202.399902,47572
2020-04-27,4202.399902,4278.799805,4150.000000,4200.649902,4200.649902,22487
2020-04-28,4249.000000,4374.950195,4101.000000,4318.350098,4318.350098,38342
2020-04-29,4349.000000,4399.000000,4153.000000,4187.649902,4187.649902,30982
2020-04-30,4279.899902,4696.000000,4235.049805,4571.399902,4571.399902,140934
2020-05-04,4500.000000,4789.799805,4405.000000,4586.750000,4586.750000,116538
2020-05-05,4646.000000,4700.049805,4481.100098,4513.600098,4513.600098,63406
2020-05-06,4520.000000,4636.299805,4374.950195,4416.899902,4416.899902,48192
2020-05-07,4420.000000,4488.000000,4320.100098,4352.450195,4352.450195,39194
2020-05-08,4394.000000,4469.950195,4230.149902,4255.799805,4255.799805,22758
2020-05-11,4299.000000,4378.000000,4211.000000,4235.200195,4235.200195,25329
2020-05-12,4240.600098,4328.000000,4185.000000,4207.950195,4207.950195,30103
2020-05-13,4600.000000,4600.000000,4351.000000,4369.350098,4369.350098,69495
2020-05-14,4349.950195,4430.000000,4285.149902,4317.350098,4317.350098,24274
2020-05-15,4350.000000,4428.000000,4305.100098,4406.350098,4406.350098,32983
2020-05-18,4444.600098,4458.000000,4200.000000,4256.399902,4256.399902,27581
2020-05-19,4290.000000,4370.000000,4255.850098,4301.750000,4301.750000,24484
2020-05-20,4302.000000,4425.000000,4286.049805,4390.850098,4390.850098,19973
2020-05-21,4385.000000,4493.000000,4280.000000,4296.299805,4296.299805,41638
2020-05-22,4299.000000,4375.000000,4242.100098,4342.399902,4342.399902,21712
2020-05-26,4349.000000,4539.950195,4308.049805,4499.950195,4499.950195,46310
2020-05-27,4550.000000,4635.000000,4525.049805,4551.649902,4551.649902,23566
2020-05-28,4587.000000,4650.000000,4560.000000,4633.000000,4633.000000,32320
2020-05-29,4602.250000,4955.000000,4602.250000,4875.799805,4875.799805,159634
2020-06-01,4983.200195,5144.950195,4980.000000,5051.500000,5051.500000,73750
2020-06-02,5075.000000,5249.000000,5011.700195,5197.500000,5197.500000,71379
2020-06-03,5264.899902,5575.000000,5210.000000,5384.950195,5384.950195,135379
2020-06-04,5420.000000,5460.000000,5145.000000,5180.549805,5180.549805,64594
2020-06-05,5170.000000,5220.000000,4995.000000,5006.250000,5006.250000,62417
2020-06-08,5059.950195,5099.899902,4988.000000,5010.049805,5010.049805,24071
2020-06-09,5049.799805,5059.899902,4953.250000,5040.700195,5040.700195,40853
2020-06-10,5052.100098,5079.950195,4869.899902,5019.350098,5019.350098,31485
2020-06-11,5030.000000,5109.899902,4865.000000,4976.450195,4976.450195,57337
2020-06-12,4850.000000,5205.000000,4835.200195,4975.700195,4975.700195,316385
2020-06-15,5000.000000,5340.000000,4975.700195,5291.750000,5291.750000,101170
2020-06-16,5369.000000,5440.000000,5250.000000,5303.399902,5303.399902,74243
2020-06-17,5311.000000,5399.000000,5213.250000,5338.350098,5338.350098,31816
2020-06-18,5365.149902,5600.000000,5341.649902,5566.850098,5566.850098,52823
2020-06-19,5618.850098,5748.000000,5601.049805,5687.250000,5687.250000,45763
2020-06-22,5749.000000,5749.000000,5520.000000,5546.100098,5546.100098,39931
2020-06-23,5565.000000,6000.000000,5565.000000,5907.100098,5907.100098,77160
2020-06-24,6080.000000,6080.000000,5610.000000,5661.600098,5661.600098,70663
2020-06-25,5650.000000,5779.000000,5532.250000,5693.649902,5693.649902,30895
2020-06-26,5730.000000,5774.950195,5546.700195,5578.600098,5578.600098,35067
2020-06-29,5588.000000,5640.000000,5400.000000,5551.200195,5551.200195,36552
